Register ID,Course Instance,Student id,Status,Grade
RID3247,I-3308,19970416-0196,not started,
RID3248,I-1536,19970416-0196,not started,
RID3249,I-4257,19970416-0196,not started,
RID3250,I-2389,19970416-0196,withdrawn,
RID3251,I-1756,19970416-0196,registered,
RID3252,I-2392,19970416-0196,completed,5
RID3253,I-1561,19970121-0197,withdrawn,
RID3254,I-3645,19970121-0197,withdrawn,
RID3255,I-1570,19970121-0197,completed,3
RID3256,I-2718,19970121-0197,completed,5
RID3257,I-1669,19970121-0197,not started,
RID3258,I-5343,19970121-0197,registered,
RID3259,I-102,19970121-0197,withdrawn,
RID3260,I-4823,19970121-0197,not started,
RID3261,I-2912,19981018-0198,not started,
RID3262,I-2916,19981018-0198,withdrawn,
RID3263,I-2917,19981018-0198,withdrawn,
RID3264,I-3621,19981018-0198,withdrawn,
RID3265,I-3023,19981018-0198,registered,
RID3266,I-4904,19981018-0198,completed,3
RID3267,I-3026,19981018-0198,registered,
RID3268,I-3738,19981018-0198,not started,
RID3269,I-5297,19990323-0199,withdrawn,
RID3270,I-686,19990323-0199,not started,
RID3271,I-687,19990323-0199,registered,
RID3272,I-691,19990323-0199,withdrawn,
RID3273,I-796,19990323-0199,withdrawn,
RID3274,I-798,19990323-0199,registered,
RID3275,I-1226,19990323-0199,withdrawn,
RID3276,I-806,19990323-0199,withdrawn,
RID3277,I-2594,19990323-0199,withdrawn,
RID3278,I-906,19990323-0199,not started,
RID3279,I-1852,19990323-0199,withdrawn,
RID3280,I-4889,19990323-0199,registered,
RID3281,I-3131,19930508-0061,registered,
RID3282,I-1879,19930508-0061,completed,3
RID3283,I-2508,19930508-0061,not started,
RID3284,I-3135,19930508-0061,registered,
RID3285,I-3133,19930508-0061,withdrawn,
RID3286,I-3040,19930508-0061,not started,
RID3287,I-3140,19930508-0061,withdrawn,
RID3288,I-3643,19930508-0061,not started,
RID3289,I-1465,19930508-0061,withdrawn,
RID3290,I-3240,19930508-0061,registered,
RID3291,I-3241,19930508-0061,not started,
RID3292,I-3242,19930508-0061,registered,
RID3293,I-5346,19930508-0061,completed,4
RID3294,I-3150,19930508-0061,not started,
RID3295,I-3764,19930508-0061,completed,3
RID3296,I-3359,19930508-0061,completed,3
RID3297,I-2628,19930508-0061,withdrawn,
RID3298,I-5347,19930508-0061,withdrawn,
RID3299,I-1581,19930508-0061,not started,
RID3300,I-5462,19930508-0061,not started,
RID3301,I-347,19931118-0062,completed,3
RID3302,I-1413,19931118-0062,registered,
RID3303,I-679,19931118-0062,withdrawn,
RID3304,I-3803,19931118-0062,withdrawn,
RID3305,I-2044,19931118-0062,not started,
RID3306,I-683,19931118-0062,completed,3
RID3307,I-682,19931118-0062,registered,
RID3308,I-4126,19931118-0062,completed,4
RID3309,I-777,19931118-0062,registered,
RID3310,I-788,19931118-0062,withdrawn,
RID3311,I-791,19931118-0062,registered,
RID3312,I-570,19931118-0062,withdrawn,
RID3313,I-790,19931118-0062,withdrawn,
RID3314,I-898,19931118-0062,withdrawn,
RID3315,I-1002,19931118-0062,completed,3
RID3316,I-904,19931118-0062,not started,
RID3317,I-165,19931118-0062,withdrawn,
RID3318,I-4057,19900520-0063,completed,3
RID3319,I-5319,19900520-0063,completed,4
RID3320,I-5320,19900520-0063,not started,
RID3321,I-75,19900520-0063,not started,
RID3322,I-5321,19900520-0063,withdrawn,
RID3323,I-5324,19900520-0063,not started,
RID3324,I-4267,19900520-0063,completed,3
RID3325,I-5323,19900520-0063,completed,5
RID3326,I-3631,19900520-0063,completed,4
RID3327,I-4071,19900520-0063,withdrawn,
RID3328,I-5437,19900520-0063,completed,4
RID3329,I-193,19900520-0063,completed,3
RID3330,I-5439,19900520-0063,not started,
RID3331,I-4437,19900124-0064,registered,
RID3332,I-344,19900124-0064,not started,
RID3333,I-2361,19900124-0064,registered,
RID3334,I-348,19900124-0064,not started,
RID3335,I-349,19900124-0064,registered,
RID3336,I-346,19900124-0064,completed,3
RID3337,I-140,19900124-0064,not started,
RID3338,I-351,19900124-0064,not started,
RID3339,I-3802,19900124-0064,registered,
RID3340,I-681,19900124-0064,withdrawn,
RID3341,I-148,19900124-0064,withdrawn,
RID3342,I-461,19900124-0064,withdrawn,
RID3343,I-255,19900124-0064,not started,
RID3344,I-463,19900124-0064,not started,
RID3345,I-1727,19900124-0064,completed,4
RID3346,I-462,19900124-0064,completed,4
RID3347,I-5474,19900124-0064,completed,4
RID3348,I-5518,19900124-0064,not started,
RID3349,I-466,19900124-0064,completed,3
RID3350,I-1310,19900124-0064,registered,
RID3351,I-471,19900124-0064,registered,
RID3352,I-1426,19900124-0064,withdrawn,
RID3353,I-5495,19900124-0064,registered,
RID3354,I-1540,19900124-0064,registered,
RID3355,I-582,19900124-0064,not started,
RID3356,I-5307,19900124-0064,completed,3
RID3357,I-583,19900124-0064,withdrawn,
RID3358,I-1514,19920122-0065,registered,
RID3359,I-5291,19920122-0065,withdrawn,
RID3360,I-3498,19920122-0065,completed,4
RID3361,I-1517,19920122-0065,withdrawn,
RID3362,I-3608,19920122-0065,completed,4
RID3363,I-3100,19920122-0065,registered,
RID3364,I-1627,19920122-0065,withdrawn,
RID3365,I-1630,19920122-0065,withdrawn,
RID3366,I-2462,19931203-0066,registered,
RID3367,I-4128,19931203-0066,registered,
RID3368,I-1200,19931203-0066,not started,
RID3369,I-881,19931203-0066,completed,3
RID3370,I-3707,19931203-0066,completed,3
RID3371,I-4333,19931203-0066,registered,
RID3372,I-4242,19931203-0066,registered,
RID3373,I-3714,19931203-0066,completed,4
RID3374,I-1981,19910421-0067,registered,
RID3375,I-4277,19910421-0067,completed,4
RID3376,I-1036,19910421-0067,withdrawn,
RID3377,I-3540,19910421-0067,registered,
RID3378,I-5237,19910421-0067,registered,
RID3379,I-4386,19910421-0067,not started,
RID3380,I-2099,19910421-0067,completed,4
RID3381,I-2100,19910421-0067,withdrawn,
RID3382,I-5460,19910421-0067,withdrawn,
RID3383,I-2214,19910421-0067,withdrawn,
RID3384,I-2216,19910421-0067,completed,5
RID3385,I-5461,19910421-0067,not started,
RID3386,I-2217,19910421-0067,not started,
RID3387,I-2220,19910421-0067,completed,3
RID3388,I-743,19910421-0067,completed,4
RID3389,I-2219,19910421-0067,registered,
RID3390,I-362,19910514-0068,withdrawn,
RID3391,I-3003,19910514-0068,registered,
RID3392,I-5296,19910514-0068,completed,5
RID3393,I-3707,19910514-0068,not started,
RID3394,I-5294,19910514-0068,registered,
RID3395,I-3405,19910514-0068,registered,
RID3396,I-5298,19910514-0068,registered,
RID3397,I-5297,19910514-0068,withdrawn,
RID3398,I-5408,19910514-0068,registered,
RID3399,I-1224,19910514-0068,withdrawn,
RID3400,I-5411,19910514-0068,withdrawn,
RID3401,I-4251,19910514-0068,registered,
RID3402,I-1984,19911116-0069,withdrawn,
RID3403,I-2932,19911116-0069,not started,
RID3404,I-2409,19911116-0069,registered,
RID3405,I-5228,19911116-0069,completed,5
RID3406,I-3042,19911116-0069,completed,5
RID3407,I-3050,19911116-0069,registered,
RID3408,I-3048,19911116-0069,completed,5
RID3409,I-3049,19911116-0069,registered,
RID3410,I-205,19911116-0069,withdrawn,
RID3411,I-736,19911116-0069,completed,5
RID3412,I-2912,19920828-0070,registered,
RID3413,I-2916,19920828-0070,not started,
RID3414,I-5418,19920828-0070,withdrawn,
RID3415,I-3118,19920828-0070,completed,4
RID3416,I-2913,19920828-0070,not started,
RID3417,I-3119,19920828-0070,withdrawn,
RID3418,I-3621,19920828-0070,withdrawn,
RID3419,I-381,19920828-0070,completed,3
RID3420,I-3934,19920828-0070,withdrawn,
RID3421,I-2919,19920828-0070,registered,
RID3422,I-3023,19920828-0070,registered,
RID3423,I-3738,19920828-0070,completed,5
RID3424,I-3031,19920828-0070,not started,
RID3425,I-3029,19920828-0070,not started,
RID3426,I-2262,19901029-0071,withdrawn,
RID3427,I-4662,19901029-0071,not started,
RID3428,I-4978,19901029-0071,withdrawn,
RID3429,I-2271,19901029-0071,not started,
RID3430,I-2269,19901029-0071,not started,
RID3431,I-2267,19901029-0071,not started,
RID3432,I-2050,19901029-0071,not started,
RID3433,I-2378,19901029-0071,registered,
RID3434,I-2379,19901029-0071,withdrawn,
RID3435,I-5201,19901029-0071,completed,5
RID3436,I-3209,19901029-0071,registered,
RID3437,I-2382,19901029-0071,completed,5
RID3438,I-4559,19901029-0071,registered,
RID3439,I-3008,19901029-0071,not started,
RID3440,I-3820,19901029-0071,withdrawn,
RID3441,I-2273,19901029-0071,withdrawn,
RID3442,I-2477,19920206-0072,withdrawn,
RID3443,I-585,19920206-0072,completed,3
RID3444,I-3114,19920206-0072,completed,4
RID3445,I-2591,19920206-0072,registered,
RID3446,I-708,19920206-0072,registered,
RID3447,I-595,19920206-0072,not started,
RID3448,I-4254,19920206-0072,completed,5
RID3449,I-2926,19920602-0073,completed,4
RID3450,I-610,19920602-0073,not started,
RID3451,I-2717,19920602-0073,completed,5
RID3452,I-1458,19920602-0073,withdrawn,
RID3453,I-2822,19920602-0073,not started,
RID3454,I-1570,19920602-0073,registered,
RID3455,I-2823,19920602-0073,completed,5
RID3456,I-1036,19920602-0073,completed,3
RID3457,I-4437,19900201-0074,completed,4
RID3458,I-344,19900201-0074,withdrawn,
RID3459,I-4132,19900201-0074,completed,4
RID3460,I-349,19900201-0074,not started,
RID3461,I-348,19900201-0074,registered,
RID3462,I-2672,19900201-0074,not started,
RID3463,I-5472,19900201-0074,not started,
RID3464,I-148,19900201-0074,completed,4
RID3465,I-461,19900201-0074,not started,
RID3466,I-462,19900201-0074,completed,3
RID3467,I-463,19900201-0074,completed,4
RID3468,I-255,19900201-0074,registered,
RID3469,I-470,19900201-0074,not started,
RID3470,I-5473,19900201-0074,registered,
RID3471,I-5518,19900201-0074,not started,
RID3472,I-469,19900201-0074,completed,3
RID3473,I-5495,19900201-0074,not started,
RID3474,I-3818,19900201-0074,completed,3
RID3475,I-466,19900201-0074,registered,
RID3476,I-1310,19900201-0074,registered,
RID3477,I-581,19900201-0074,not started,
RID3478,I-582,19900201-0074,registered,
RID3479,I-2478,19900201-0074,registered,
RID3480,I-583,19900201-0074,completed,5
RID3481,I-1743,19900201-0074,registered,
RID3482,I-589,19900201-0074,withdrawn,
RID3483,I-3720,19900201-0074,withdrawn,
RID3484,I-4563,19900201-0074,not started,
RID3485,I-586,19900201-0074,completed,3
RID3486,I-1514,19920226-0075,completed,3
RID3487,I-991,19920226-0075,withdrawn,
RID3488,I-1516,19920226-0075,registered,
RID3489,I-2041,19920226-0075,withdrawn,
RID3490,I-1625,19920226-0075,not started,
RID3491,I-3100,19920226-0075,not started,
RID3492,I-1627,19920226-0075,withdrawn,
RID3493,I-4871,19920226-0075,withdrawn,
RID3494,I-4973,19900619-0076,registered,
RID3495,I-1623,19900619-0076,not started,
RID3496,I-3188,19900619-0076,withdrawn,
RID3497,I-3597,19900619-0076,completed,3
RID3498,I-5295,19900619-0076,not started,
RID3499,I-1944,19900619-0076,completed,5
RID3500,I-1430,19900619-0076,withdrawn,
RID3501,I-3709,19900619-0076,completed,3
RID3502,I-3400,19910122-0077,withdrawn,
RID3503,I-3401,19910122-0077,completed,3
RID3504,I-2050,19910122-0077,not started,
RID3505,I-3403,19910122-0077,withdrawn,
RID3506,I-996,19910122-0077,not started,
RID3507,I-890,19910122-0077,registered,
RID3508,I-3410,19910122-0077,withdrawn,
RID3509,I-3407,19910122-0077,withdrawn,
RID3510,I-3411,19910122-0077,completed,4
RID3511,I-3406,19910122-0077,not started,
RID3512,I-4670,19910122-0077,completed,4
RID3513,I-3512,19910122-0077,completed,4
RID3514,I-3514,19910122-0077,not started,
RID3515,I-2796,19910122-0077,completed,3
RID3516,I-1522,19910820-0078,completed,3
RID3517,I-46,19910820-0078,withdrawn,
RID3518,I-1528,19910820-0078,registered,
RID3519,I-1524,19910820-0078,completed,4
RID3520,I-1525,19910820-0078,not started,
RID3521,I-1632,19910820-0078,completed,4
RID3522,I-2477,19910820-0078,withdrawn,
RID3523,I-2484,19910820-0078,registered,
RID3524,I-1634,19910820-0078,not started,
RID3525,I-2883,19931212-0079,completed,3
RID3526,I-886,19931212-0079,not started,
RID3527,I-2568,19931212-0079,completed,3
RID3528,I-2362,19931212-0079,registered,
RID3529,I-2996,19931212-0079,registered,
RID3530,I-2997,19931212-0079,completed,5
RID3531,I-3000,19931212-0079,completed,5
RID3532,I-2999,19931212-0079,registered,
RID3533,I-1339,19900321-0080,not started,
RID3534,I-1018,19900321-0080,withdrawn,
RID3535,I-5002,19900321-0080,withdrawn,
RID3536,I-1020,19900321-0080,withdrawn,
RID3537,I-1661,19900321-0080,withdrawn,
RID3538,I-2616,19900321-0080,registered,
RID3539,I-4814,19900321-0080,withdrawn,
RID3540,I-2617,19900321-0080,withdrawn,
RID3541,I-4495,19900321-0080,not started,
RID3542,I-837,19900321-0080,not started,
RID3543,I-1300,19910206-0081,not started,
RID3544,I-1301,19910206-0081,not started,
RID3545,I-1306,19910206-0081,registered,
RID3546,I-3805,19910206-0081,completed,3
RID3547,I-2471,19910206-0081,not started,
RID3548,I-2051,19910206-0081,registered,
RID3549,I-1425,19910206-0081,not started,
RID3550,I-1426,19910206-0081,withdrawn,
RID3551,I-4338,19930829-0082,completed,3
RID3552,I-4668,19930829-0082,withdrawn,
RID3553,I-1213,19930829-0082,completed,5
RID3554,I-5292,19930829-0082,not started,
RID3555,I-472,19930829-0082,completed,3
RID3556,I-474,19930829-0082,registered,
RID3557,I-804,19930829-0082,withdrawn,
RID3558,I-5519,19930829-0082,registered,
RID3559,I-1123,19930829-0082,completed,4
RID3560,I-592,19930829-0082,registered,
RID3561,I-596,19930829-0082,completed,4
RID3562,I-3728,19930829-0082,completed,3
RID3563,I-4551,19900317-0083,withdrawn,
RID3564,I-4981,19900317-0083,completed,5
RID3565,I-3608,19900317-0083,completed,5
RID3566,I-3812,19900317-0083,not started,
RID3567,I-3923,19900317-0083,completed,5
RID3568,I-4776,19900317-0083,withdrawn,
RID3569,I-476,19900317-0083,withdrawn,
RID3570,I-1743,19900317-0083,registered,
RID3571,I-4043,19900317-0083,not started,
RID3572,I-5211,19900317-0083,withdrawn,
RID3573,I-4793,19900317-0083,withdrawn,
RID3574,I-4047,19900317-0083,registered,
RID3575,I-5314,19900317-0083,not started,
RID3576,I-592,19900317-0083,not started,
RID3577,I-2489,19900317-0083,completed,4
RID3578,I-4050,19900317-0083,withdrawn,
RID3579,I-4177,19910214-0084,completed,3
RID3580,I-1766,19910214-0084,not started,
RID3581,I-5020,19910214-0084,completed,5
RID3582,I-1768,19910214-0084,completed,3
RID3583,I-1767,19910214-0084,not started,
RID3584,I-4598,19910214-0084,registered,
RID3585,I-1771,19910214-0084,completed,4
RID3586,I-827,19910214-0084,registered,
RID3587,I-1776,19910214-0084,registered,
RID3588,I-2825,19910214-0084,completed,4
RID3589,I-5341,19910214-0084,withdrawn,
RID3590,I-1881,19910214-0084,completed,3
RID3591,I-2208,19910214-0084,not started,
RID3592,I-1882,19910214-0084,completed,3
RID3593,I-43,19901002-0085,withdrawn,
RID3594,I-465,19901002-0085,completed,4
RID3595,I-1730,19901002-0085,registered,
RID3596,I-1729,19901002-0085,completed,4
RID3597,I-1728,19901002-0085,withdrawn,
RID3598,I-1731,19901002-0085,not started,
RID3599,I-1735,19901002-0085,not started,
RID3600,I-1841,19901002-0085,not started,
RID3601,I-4560,19901002-0085,not started,
RID3602,I-799,19901002-0085,completed,3
RID3603,I-1843,19901002-0085,withdrawn,
RID3604,I-3619,19901002-0085,registered,
RID3605,I-4437,19930228-0086,withdrawn,
RID3606,I-344,19930228-0086,completed,5
RID3607,I-345,19930228-0086,not started,
RID3608,I-349,19930228-0086,registered,
RID3609,I-3501,19930228-0086,completed,4
RID3610,I-4132,19930228-0086,completed,4
RID3611,I-5471,19930228-0086,withdrawn,
RID3612,I-148,19930228-0086,not started,
RID3613,I-461,19930228-0086,not started,
RID3614,I-462,19930228-0086,completed,3
RID3615,I-465,19930228-0086,withdrawn,
RID3616,I-463,19930228-0086,completed,5
RID3617,I-468,19930228-0086,registered,
RID3618,I-5496,19930228-0086,withdrawn,
RID3619,I-5473,19930228-0086,not started,
RID3620,I-466,19930228-0086,registered,
RID3621,I-5518,19930228-0086,registered,
RID3622,I-469,19930228-0086,withdrawn,
RID3623,I-1104,19930228-0086,completed,4
RID3624,I-470,19930228-0086,registered,
RID3625,I-581,19930228-0086,registered,
RID3626,I-1115,19930228-0086,withdrawn,
RID3627,I-584,19930228-0086,completed,5
RID3628,I-590,19930228-0086,not started,
RID3629,I-5221,19901108-0087,completed,4
RID3630,I-2187,19901108-0087,completed,4
RID3631,I-4482,19901108-0087,registered,
RID3632,I-3130,19901108-0087,registered,
RID3633,I-1357,19901108-0087,not started,
RID3634,I-4910,19901108-0087,completed,4
RID3635,I-2511,19901108-0087,completed,3
RID3636,I-1033,19901108-0087,not started,
RID3637,I-1473,19901108-0087,withdrawn,
RID3638,I-3344,19901108-0087,registered,
RID3639,I-3346,19901108-0087,not started,
RID3640,I-3348,19901108-0087,withdrawn,
RID3641,I-2506,19920826-0088,completed,4
RID3642,I-2507,19920826-0088,registered,
RID3643,I-2509,19920826-0088,completed,5
RID3644,I-1353,19920826-0088,not started,
RID3645,I-507,19920826-0088,completed,3
RID3646,I-2513,19920826-0088,withdrawn,
RID3647,I-2514,19920826-0088,withdrawn,
RID3648,I-2515,19920826-0088,registered,
RID3649,I-295,19920826-0088,registered,
RID3650,I-2517,19920826-0088,withdrawn,
RID3651,I-2618,19920826-0088,registered,
RID3652,I-5027,19920826-0088,not started,
RID3653,I-2620,19920826-0088,registered,
RID3654,I-2624,19920826-0088,not started,
RID3655,I-1665,19900426-0089,completed,3
RID3656,I-1244,19900426-0089,not started,
RID3657,I-1027,19900426-0089,withdrawn,
RID3658,I-3648,19900426-0089,completed,4
RID3659,I-3755,19900426-0089,registered,
RID3660,I-1371,19900426-0089,registered,
RID3661,I-409,19900426-0089,registered,
RID3662,I-3762,19900426-0089,registered,
RID3663,I-3143,19900426-0089,registered,
RID3664,I-1259,19900426-0089,completed,3
RID3665,I-5236,19900426-0089,registered,
RID3666,I-4376,19900902-0090,completed,5
RID3667,I-2825,19900902-0090,completed,3
RID3668,I-4597,19900902-0090,withdrawn,
RID3669,I-4380,19900902-0090,withdrawn,
RID3670,I-2620,19900902-0090,withdrawn,
RID3671,I-4493,19900902-0090,withdrawn,
RID3672,I-4497,19900902-0090,completed,3
RID3673,I-4498,19900902-0090,not started,
RID3674,I-4608,19900902-0090,registered,
RID3675,I-4611,19900902-0090,registered,
RID3676,I-4401,19900902-0090,registered,
RID3677,I-522,19900902-0090,withdrawn,
RID3678,I-3087,19911025-0091,withdrawn,
RID3679,I-3088,19911025-0091,completed,5
RID3680,I-3089,19911025-0091,withdrawn,
RID3681,I-3090,19911025-0091,registered,
RID3682,I-1629,19911025-0091,completed,3
RID3683,I-358,19911025-0091,completed,3
RID3684,I-4771,19911025-0091,completed,4
RID3685,I-2376,19911025-0091,not started,
RID3686,I-3199,19911025-0091,not started,
RID3687,I-3203,19911025-0091,not started,
RID3688,I-3202,19911025-0091,withdrawn,
RID3689,I-790,19911025-0091,withdrawn,
RID3690,I-3408,19911025-0091,not started,
RID3691,I-3304,19911025-0091,registered,
RID3692,I-1319,19911025-0091,not started,
RID3693,I-4784,19911025-0091,not started,
RID3694,I-3309,19911025-0091,withdrawn,
RID3695,I-3620,19910817-0092,completed,5
RID3696,I-4263,19910817-0092,withdrawn,
RID3697,I-2598,19910817-0092,withdrawn,
RID3698,I-4259,19910817-0092,not started,
RID3699,I-3737,19910817-0092,registered,
RID3700,I-3738,19910817-0092,not started,
RID3701,I-3740,19910817-0092,withdrawn,
RID3702,I-3739,19910817-0092,withdrawn,
RID3703,I-3331,19910817-0092,withdrawn,
RID3704,I-3229,19910817-0092,completed,5
RID3705,I-3326,19910817-0092,registered,
RID3706,I-3742,19910817-0092,registered,
RID3707,I-1329,19920504-0093,completed,4
RID3708,I-2493,19920504-0093,registered,
RID3709,I-3014,19920504-0093,registered,
RID3710,I-1332,19920504-0093,withdrawn,
RID3711,I-4681,19920504-0093,not started,
RID3712,I-3429,19920504-0093,completed,4
RID3713,I-3021,19920504-0093,not started,
RID3714,I-1334,19920504-0093,registered,
RID3715,I-2915,19920504-0093,completed,5
RID3716,I-1452,19920504-0093,registered,
RID3717,I-1453,19920504-0093,not started,
RID3718,I-3435,19920504-0093,completed,5
RID3719,I-1456,19920504-0093,withdrawn,
RID3720,I-1454,19920504-0093,not started,
RID3721,I-1458,19920504-0093,registered,
RID3722,I-817,19920504-0093,registered,
RID3723,I-3231,19920504-0093,registered,
RID3724,I-3438,19920504-0093,registered,
RID3725,I-1974,19920504-0093,completed,5
RID3726,I-1228,19921201-0094,not started,
RID3727,I-910,19921201-0094,registered,
RID3728,I-1130,19921201-0094,withdrawn,
RID3729,I-707,19921201-0094,not started,
RID3730,I-815,19921201-0094,completed,5
RID3731,I-816,19921201-0094,completed,3
RID3732,I-4899,19921201-0094,registered,
RID3733,I-822,19921201-0094,registered,
RID3734,I-925,19921201-0094,registered,
RID3735,I-4810,19921201-0094,not started,
RID3736,I-2610,19921201-0094,not started,
RID3737,I-928,19921201-0094,not started,
RID3738,I-1736,19900128-0095,completed,3
RID3739,I-5093,19900128-0095,registered,
RID3740,I-3109,19900128-0095,withdrawn,
RID3741,I-3926,19900128-0095,not started,
RID3742,I-3835,19900128-0095,withdrawn,
RID3743,I-277,19900128-0095,withdrawn,
RID3744,I-1854,19900128-0095,withdrawn,
RID3745,I-4678,19900128-0095,registered,
RID3746,I-1563,19910327-0096,completed,3
RID3747,I-1147,19910327-0096,withdrawn,
RID3748,I-1030,19910327-0096,withdrawn,
RID3749,I-291,19910327-0096,completed,3
RID3750,I-5337,19910327-0096,registered,
RID3751,I-1151,19910327-0096,not started,
RID3752,I-1153,19910327-0096,withdrawn,
RID3753,I-1154,19910327-0096,completed,5
RID3754,I-3358,19910327-0096,completed,3
RID3755,I-5356,19910327-0096,completed,4
RID3756,I-1265,19910327-0096,not started,
RID3757,I-1266,19910327-0096,registered,
RID3758,I-4901,19921208-0097,not started,
RID3759,I-4365,19921208-0097,not started,
RID3760,I-1134,19921208-0097,withdrawn,
RID3761,I-4163,19921208-0097,not started,
RID3762,I-4484,19921208-0097,not started,
RID3763,I-4485,19921208-0097,not started,
RID3764,I-4487,19921208-0097,registered,
RID3765,I-4486,19921208-0097,withdrawn,
RID3766,I-4600,19921208-0097,not started,
RID3767,I-2210,19921208-0097,not started,
RID3768,I-4602,19921208-0097,not started,
RID3769,I-4606,19921208-0097,not started,
RID3770,I-4686,19920217-0098,registered,
RID3771,I-390,19920217-0098,registered,
RID3772,I-603,19920217-0098,registered,
RID3773,I-1457,19920217-0098,withdrawn,
RID3774,I-5121,19920217-0098,withdrawn,
RID3775,I-3750,19920217-0098,not started,
RID3776,I-933,19920217-0098,completed,3
RID3777,I-5015,19920217-0098,completed,5
RID3778,I-1475,19920217-0098,registered,
RID3779,I-1678,19920217-0098,registered,
RID3780,I-4923,19920217-0098,registered,
RID3781,I-4926,19920217-0098,registered,
RID3782,I-3602,19931231-0099,withdrawn,
RID3783,I-3818,19931231-0099,completed,4
RID3784,I-3605,19931231-0099,withdrawn,
RID3785,I-5400,19931231-0099,registered,
RID3786,I-3716,19931231-0099,withdrawn,
RID3787,I-1958,19931231-0099,withdrawn,
RID3788,I-2383,19931231-0099,withdrawn,
RID3789,I-370,19931231-0099,registered,
RID3790,I-3959,19930709-0100,registered,
RID3791,I-3748,19930709-0100,not started,
RID3792,I-4281,19930709-0100,withdrawn,
RID3793,I-4068,19930709-0100,withdrawn,
RID3794,I-2302,19930709-0100,registered,
RID3795,I-3441,19930709-0100,not started,
RID3796,I-729,19930709-0100,not started,
RID3797,I-5229,19930709-0100,withdrawn,
RID3798,I-3442,19930709-0100,not started,
RID3799,I-2622,19930709-0100,completed,4
RID3800,I-3548,19930709-0100,registered,
RID3801,I-3549,19930709-0100,completed,4
RID3802,I-3550,19930709-0100,registered,
RID3803,I-4483,19921218-0101,registered,
RID3804,I-3633,19921218-0101,not started,
RID3805,I-73,19921218-0101,completed,3
RID3806,I-3641,19921218-0101,not started,
RID3807,I-3746,19921218-0101,completed,3
RID3808,I-3447,19921218-0101,withdrawn,
RID3809,I-2931,19921218-0101,completed,4
RID3810,I-3751,19921218-0101,completed,3
RID3811,I-3220,19910404-0102,completed,4
RID3812,I-1337,19910404-0102,withdrawn,
RID3813,I-3121,19910404-0102,withdrawn,
RID3814,I-3119,19910404-0102,registered,
RID3815,I-384,19910404-0102,withdrawn,
RID3816,I-1974,19910404-0102,registered,
RID3817,I-2814,19910404-0102,not started,
RID3818,I-919,19910404-0102,completed,3
RID3819,I-3226,19910404-0102,registered,
RID3820,I-3431,19910404-0102,registered,
RID3821,I-3228,19910404-0102,withdrawn,
RID3822,I-3229,19910404-0102,not started,
RID3823,I-4375,19910404-0102,completed,4
RID3824,I-2200,19910404-0102,completed,4
RID3825,I-2613,19910404-0102,not started,
RID3826,I-3336,19910404-0102,not started,
RID3827,I-3340,19910404-0102,not started,
RID3828,I-3198,19910403-0103,withdrawn,
RID3829,I-2893,19910403-0103,not started,
RID3830,I-2895,19910403-0103,completed,4
RID3831,I-2998,19910403-0103,completed,5
RID3832,I-2480,19910403-0103,withdrawn,
RID3833,I-3006,19910403-0103,completed,3
RID3834,I-3007,19910403-0103,completed,3
RID3835,I-3009,19910403-0103,not started,
RID3836,I-5202,19910403-0103,withdrawn,
RID3837,I-3011,19910403-0103,not started,
RID3838,I-3013,19910403-0103,withdrawn,
RID3839,I-165,19910403-0103,not started,
RID3840,I-1355,19900119-0104,not started,
RID3841,I-4173,19900119-0104,registered,
RID3842,I-925,19900119-0104,completed,4
RID3843,I-3648,19900119-0104,registered,
RID3844,I-4283,19900119-0104,not started,
RID3845,I-3968,19900119-0104,not started,
RID3846,I-1999,19900119-0104,completed,5
RID3847,I-4287,19900119-0104,registered,
RID3848,I-1555,19900307-0105,not started,
RID3849,I-713,19900307-0105,registered,
RID3850,I-3223,19900307-0105,not started,
RID3851,I-1972,19900307-0105,not started,
RID3852,I-400,19900307-0105,not started,
RID3853,I-2091,19900307-0105,registered,
RID3854,I-3539,19900307-0105,withdrawn,
RID3855,I-89,19900307-0105,registered,
RID3856,I-1575,19900307-0105,withdrawn,
RID3857,I-1573,19900307-0105,withdrawn,
RID3858,I-4077,19900307-0105,registered,
RID3859,I-5342,19900307-0105,not started,
RID3860,I-2211,19900307-0105,withdrawn,
RID3861,I-4286,19900307-0105,not started,
RID3862,I-1885,19900307-0105,completed,4
RID3863,I-2210,19900307-0105,withdrawn,
RID3864,I-2207,19900307-0105,registered,
RID3865,I-4669,19930414-0106,withdrawn,
RID3866,I-4671,19930414-0106,not started,
RID3867,I-2907,19930414-0106,withdrawn,
RID3868,I-2689,19930414-0106,not started,
RID3869,I-1447,19930414-0106,completed,3
RID3870,I-172,19930414-0106,completed,4
RID3871,I-4788,19930414-0106,registered,
RID3872,I-4794,19930414-0106,registered,
RID3873,I-4896,19930414-0106,registered,
RID3874,I-4899,19930414-0106,withdrawn,
RID3875,I-4897,19930414-0106,completed,3
RID3876,I-3332,19930414-0106,withdrawn,
RID3877,I-1526,19920316-0107,completed,4
RID3878,I-3000,19920316-0107,registered,
RID3879,I-2677,19920316-0107,not started,
RID3880,I-5197,19920316-0107,withdrawn,
RID3881,I-4558,19920316-0107,registered,
RID3882,I-4346,19920316-0107,registered,
RID3883,I-372,19920316-0107,not started,
RID3884,I-2801,19920316-0107,completed,4
RID3885,I-1226,19920316-0107,completed,5
RID3886,I-2803,19920316-0107,withdrawn,
